name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,torque_rpm,hp_per_liter,year_squared,predicted_price
1924,2015,650000,26000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,130.0,5,4000.0,0.0663510560815732,4060225,9346153615.177214
1924,2014,560000,72000,Diesel,Dealer,Manual,First Owner,26.0,1498,98.6,200.0,5,1750.0,0.06582109479305741,4056196,9347830440.466625
1924,2018,475000,7800,Petrol,Individual,Manual,First Owner,20.3,1086,68.0,99.0,5,4500.0,0.06261510128913444,4072324,9331943131.816038
1924,2016,925000,22000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,145.0,5,4600.0,0.0783567134268537,4064256,9367306795.483816
1924,2017,731000,40000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4068289,9336128124.252728
1924,2000,31000,56194,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796,37.0,59.0,4,2500.0,0.04648241206030151,4000000,9348907783.212805
1924,2009,155000,54000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4036081,9344010062.660961
1924,2015,300000,101500,Diesel,Individual,Manual,Second Owner,21.14,1498,103.52,250.0,5,1500.0,0.06910547396528705,4060225,9351503459.966722
1924,2018,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,350.0,5,1500.0,0.07560483870967742,4072324,9358638235.930065
1924,2015,391000,55000,Diesel,Dealer,Manual,First Owner,24.4,1120,71.0,180.4,5,1750.0,0.06339285714285714,4060225,9340791663.11704
1924,2019,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487,168.5,202.0,5,3600.0,0.08627261761158021,4076361,9377117722.33546
1924,2015,1100000,110000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,330.0,7,1600.0,0.06424965580541533,4060225,9342123175.331238
1924,2011,400000,110000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,290.0,8,1800.0,0.05507113354749885,4044121,9335205986.025131
1924,2017,950000,52236,Diesel,Dealer,Manual,First Owner,15.4,2179,120.0,280.0,7,1800.0,0.05507113354749885,4068289,9319959059.573898
1924,2015,350000,38000,Petrol,Individual,Automatic,Second Owner,23.95,998,67.05,90.0,5,3500.0,0.06718436873747495,4060225,9348619119.057272
1924,2014,550000,126000,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,290.0,7,1800.0,0.05507113354749885,4056196,9326507126.91413
1924,2015,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7,1500.0,0.06789352914180817,4060225,9349245221.183615
1924,2012,625000,100000,Diesel,Individual,Manual,Second Owner,23.4,1248,74.0,190.0,5,2000.0,0.05929487179487179,4048144,9339253637.717571
1924,2002,96000,120000,Diesel,Individual,Manual,First Owner,14.07,2956,83.1,250.0,7,1600.0,0.02811231393775372,4008004,9301504344.07352
1924,2007,70000,80000,Petrol,Individual,Manual,Second Owner,18.2,1061,64.0,84.0,5,3500.0,0.060320452403393024,4028049,9352758446.782774
1924,2016,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,153.0,5,3800.0,0.06476846057571965,4064256,9342049791.849295
1924,2015,400000,60000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,90.0,5,3500.0,0.06717434869739479,4060225,9347765094.089296
1924,2014,360000,70000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,190.0,5,2000.0,0.05929487179487179,4056196,9334709572.369194
1924,2019,1140000,10000,Diesel,Individual,Automatic,First Owner,21.5,1497,108.5,260.0,5,1500.0,0.07247828991315965,4076361,9349848143.501965
1924,2011,150000,120000,Diesel,Individual,Manual,First Owner,23.03,1396,69.0,140.0,5,1800.0,0.0494269340974212,4044121,9322349005.866869
1924,2016,940000,50000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,200.0,7,1750.0,0.07091346153846154,4064256,9352837200.000595
1924,1999,80000,80000,Petrol,Individual,Manual,Third Owner,16.1,796,37.0,59.0,4,2500.0,0.04648241206030151,3996001,9351338761.676401
1924,2014,200000,43381,Petrol,Dealer,Manual,Second Owner,22.74,796,47.3,69.0,5,3500.0,0.059422110552763814,4056196,9335233974.967016
1924,2016,710000,40000,Diesel,Individual,Manual,First Owner,24.8,1396,88.7,219.7,5,1750.0,0.06353868194842408,4064256,9338387283.999084
1924,2010,55000,50000,Petrol,Individual,Manual,Third Owner,26.0,624,35.0,48.0,4,3.0,0.05608974358974359,4040100,9344727554.131302
1924,2019,1125000,3500,Petrol,Dealer,Automatic,First Owner,18.15,998,118.35,171.6,5,1500.0,0.1185871743486974,4076361,9440292969.194656
1924,2010,400000,30000,Petrol,Individual,Manual,First Owner,15.6,1196,70.0,102.0,5,4000.0,0.05852842809364549,4040100,9342413987.804338
1924,2008,235000,152500,Diesel,Individual,Manual,First Owner,17.8,1248,75.0,190.0,5,2000.0,0.06009615384615385,4032064,9350126666.081203
1924,2018,850000,9500,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260.0,5,1500.0,0.07247828991315965,4072324,9351246153.725288
1924,2005,180000,49455,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4020025,9353233934.438477
1924,2010,350000,90000,Diesel,Individual,Manual,Second Owner,23.0,1396,90.0,0.0,5,0.0,0.06446991404011461,4040100,9353971461.80634
1924,2016,270000,100000,Petrol,Individual,Manual,Third Owner,15.37,1196,73.0,101.0,7,3000.0,0.061036789297658864,4064256,9333410937.998068
1924,2003,130000,80000,Petrol,Individual,Manual,Third Owner,14.2,1597,92.0,130.0,5,2500.0,0.057608015028177834,4012009,9356646877.460548
1924,2012,175000,90000,Diesel,Individual,Manual,Third Owner,19.4,1405,70.0,135.4,5,2500.0,0.0498220640569395,4048144,9320716270.303831
1924,2019,1090000,16500,Petrol,Dealer,Manual,First Owner,17.0,1197,110.0,200.0,5,2000.0,0.09189640768588136,4076361,9387230747.9517
1924,2014,465000,120000,Diesel,Individual,Manual,Second Owner,23.4,1248,74.0,190.0,5,2000.0,0.05929487179487179,4056196,9334641705.055237
1924,2014,650000,65000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,195.0,7,1400.0,0.02461355529131986,4056196,9266925706.837446
1924,2017,880000,25000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,200.0,5,1750.0,0.07091346153846154,4068289,9350494101.183449
1924,2010,285000,155000,Petrol,Individual,Manual,Second Owner,15.5,1586,103.3,145.0,5,4100.0,0.06513240857503153,4040100,9355237447.24155
1924,2012,1680000,129627,Diesel,Dealer,Manual,First Owner,11.5,2982,168.5,343.0,7,1400.0,0.05734406438631791,4048144,9335923618.968508
1924,2012,280000,120000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,250.0,5,1500.0,0.06483103879849812,4048144,9350069449.282267
1924,2012,300000,54000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160.0,5,2000.0,0.04860614724803431,4048144,9318446120.383339
1924,2005,90000,100000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4020025,9353002687.221334
1924,2014,225000,120000,Diesel,Individual,Manual,First Owner,22.3,1248,74.0,190.0,5,1750.0,0.05929487179487179,4056196,9334715753.749537
1924,2007,65000,120000,Diesel,Individual,Manual,Third Owner,17.2,1396,53.5,8.5,5,2.0,0.03832378223495702,4028049,9309784502.413723
1924,2015,850000,173000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,330.0,7,1600.0,0.06424965580541533,4060225,9342123174.590876
1924,2011,550000,80000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,290.0,9,1800.0,0.05507113354749885,4044121,9335001083.772045
1924,2013,300000,57000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,90.0,5,3500.0,0.06717434869739479,4052169,9352310840.91486
1924,2015,390000,40000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90.0,5,3500.0,0.06717434869739479,4060225,9347770607.620731
1924,2019,500000,60000,Petrol,Individual,Manual,First Owner,20.14,1197,81.86,113.75,5,4000.0,0.0683876357560568,4076361,9340913847.44203
1924,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5,4800.0,0.07397831526271893,4064256,9356799722.51453
1924,2017,425000,42000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,114.0,5,3500.0,0.07005838198498748,4068289,9348782202.937696
1924,2006,100000,42500,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4024036,9350927966.15984
1924,2017,550000,46000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115.0,5,4000.0,0.06942355889724311,4068289,9347547115.095175
1924,2014,290000,60000,Petrol,Individual,Manual,Second Owner,19.4,1198,86.8,109.0,5,4500.0,0.07245409015025041,4056196,9360318537.148388
1924,2011,360000,100000,Diesel,Individual,Manual,First Owner,18.3,1991,147.9,327.0,5,2600.0,0.07428427925665496,4044121,9370911442.578608
1924,2013,1000000,75010,Diesel,Dealer,Automatic,First Owner,13.73,1995,148.0,320.0,5,2000.0,0.07418546365914787,4052169,9367401076.101734
1924,2013,525000,110000,Diesel,Individual,Manual,Second Owner,13.7,2179,138.1,320.0,7,1700.0,0.06337769619091325,4052169,9344964821.512108
1924,2017,957000,60000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,219.7,5,1500.0,0.06353868194842408,4068289,9336088607.436787
1924,2019,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969,168.5,0.0,5,0.0,0.09649568308786186,4076361,9396766759.929361
1924,2011,390000,120000,Diesel,Individual,Manual,Fourth & Above Owner,13.6,2523,63.0,0.0,7,0.0,0.02497027348394768,4044121,9274383077.08931
1924,2020,350000,5000,Petrol,Individual,Manual,First Owner,22.05,796,47.3,69.0,5,3500.0,0.059422110552763814,4080400,9321094247.088732
1924,2012,195000,80000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,74.5,5,4000.0,0.06781326781326781,4048144,9355867937.395046
1924,2008,80000,100000,Petrol,Individual,Manual,Third Owner,17.3,1061,64.0,8.6,5,3.0,0.060320452403393024,4032064,9350418879.305037
1924,2013,2000000,35000,Diesel,Individual,Automatic,Second Owner,17.68,1968,168.5,380.0,5,1750.0,0.08858231707317074,4052169,9395072289.689455
1924,2016,725000,54000,Diesel,Individual,Manual,Second Owner,24.52,1248,88.5,200.0,7,1750.0,0.07091346153846154,4064256,9352765501.592657
1924,2017,710000,120000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,240.0,7,1600.0,0.06697923643670463,4068289,9342852395.616877
1924,2010,1200000,35000,Petrol,Individual,Automatic,Second Owner,10.93,2497,168.5,245.0,5,5000.0,0.0816980376451742,4040100,9388507671.433886
1924,2017,300000,8000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5,5,4000.0,0.06781326781326781,4068289,9344409807.680582
1924,2016,765000,80000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,200.0,5,1750.0,0.06582109479305741,4064256,9342841404.019108
1924,2019,990000,15000,Petrol,Individual,Manual,First Owner,17.0,1591,121.3,151.0,5,4850.0,0.07624135763670647,4076361,9356255438.411366
1924,2011,180000,70000,Petrol,Individual,Manual,First Owner,16.36,1495,93.7,124.6,5,3500.0,0.06267558528428094,4044121,9348203177.785946
1924,2012,385000,116000,Petrol,Individual,Manual,First Owner,15.0,1598,103.5,153.0,5,3800.0,0.06476846057571965,4048144,9349987104.751867
1924,2014,250000,40000,Petrol,Individual,Manual,First Owner,19.0,998,66.1,90.0,5,3500.0,0.06623246492985971,4056196,9348239452.767576
1924,2012,170000,120000,Diesel,Individual,Manual,Third Owner,19.09,1396,69.0,135.0,5,2500.0,0.0494269340974212,4048144,9319945090.86454
1924,2017,975000,41000,Diesel,Dealer,Manual,First Owner,20.5,1582,126.2,259.87,5,1500.0,0.0797724399494311,4068289,9368179629.66728
1924,2016,805000,49900,Petrol,Dealer,Manual,First Owner,16.3,1797,147.5,177.5,5,4700.0,0.08208124652198108,4064256,9374955699.788012
1924,2015,525000,80000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,190.0,5,2000.0,0.05929487179487179,4060225,9332400647.594015
1924,2019,681000,10000,Petrol,Individual,Manual,First Owner,19.0,1194,94.68,120.0,5,4250.0,0.0792964824120603,4076361,9362230303.879395
1924,2017,650000,32331,Diesel,Individual,Manual,Second Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4068289,9336056425.98192
1924,2013,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,200.0,7,1200.0,0.04033680834001604,4052169,9297991977.397797
1924,2014,361000,26000,Petrol,Individual,Automatic,First Owner,19.34,1198,76.0,104.0,5,4400.0,0.06343906510851419,4056196,9343684563.610132
1924,2017,800000,60000,Diesel,Individual,Manual,Second Owner,16.55,2498,105.0,247.0,6,1800.0,0.042033626901521216,4068289,9297352551.047882
1924,2019,600000,7500,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,113.0,5,4200.0,0.0683375104427736,4076361,9341721571.263727
1924,2015,1400000,170000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,200.0,7,1400.0,0.04033680834001604,4060225,9295410903.518473
1924,2014,300000,100000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,99.04,5,4500.0,0.06266114180478821,4056196,9341257992.29786
1924,2015,1000000,50000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,200.0,8,1200.0,0.04033680834001604,4060225,9297263570.165428
1924,2015,500000,126000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,219.66,5,1500.0,0.06356017191977077,4060225,9340742927.095173
1924,2009,340000,214000,Petrol,Individual,Manual,Second Owner,13.9,1599,103.2,14.9,5,3.0,0.06454033771106941,4036081,9356388070.745762
1924,2014,550000,110000,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,200.0,5,1750.0,0.06582109479305741,4056196,9347381636.588005
1924,2009,195000,56000,Petrol,Dealer,Manual,Second Owner,19.33,1248,83.1,0.0,5,0.0,0.06513240857503153,4036081,9357917217.094524
1924,2009,160000,70000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4036081,9343903824.515396
1924,2018,450000,35000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114.0,5,3500.0,0.07005838198498748,4072324,9346483773.642317
1924,2018,550000,5000,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,113.0,5,4200.0,0.0683375104427736,4072324,9343117899.848717
1924,2005,130000,140000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,90.0,5,3500.0,0.06723446893787574,4020025,9370879474.180742
1924,2003,200000,120000,Diesel,Individual,Manual,Second Owner,10.5,2179,120.0,290.0,7,1800.0,0.05507113354749885,4012009,9351804370.605303
1924,2017,480000,55000,Petrol,Individual,Manual,First Owner,20.85,1197,83.14,115.0,5,4000.0,0.06945697577276524,4068289,9347613576.14912
1924,2009,250000,105000,Petrol,Individual,Automatic,Second Owner,12.9,1799,130.0,172.0,5,4300.0,0.07226236798221233,4036081,9372381623.78717
1924,2016,550000,20000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,113.0,5,4200.0,0.0683375104427736,4064256,9347733235.707293
1924,2012,135000,120000,Diesel,Individual,Manual,Second Owner,19.0,1405,71.0,0.0,5,0.0,0.050533807829181494,4048144,9322140337.472672
1924,2013,400000,44500,Diesel,Individual,Manual,Second Owner,20.46,1461,83.8,200.0,5,1900.0,0.05735797399041752,4052169,9333165667.448006
1924,2017,775000,32000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200.0,5,1750.0,0.07091346153846154,4068289,9350871206.172308
1924,2015,530000,110000,Diesel,Individual,Manual,First Owner,21.64,1461,84.8,200.0,5,2000.0,0.05804243668720054,4060225,9329960164.958696
1924,2017,1100000,20000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,320.0,7,1500.0,0.06789352914180817,4068289,9344633291.531353
1924,2018,750000,17000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,205.0,5,1750.0,0.06606141522029373,4072324,9338705448.628088
1924,2016,350000,49600,Diesel,Individual,Manual,Second Owner,25.32,1198,77.0,190.0,6,1750.0,0.0642737896494157,4064256,9343109953.50997
1924,2016,470000,13500,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,114.0,5,4000.0,0.06850459482038429,4064256,9348062902.316668
1924,2016,1898999,46000,Diesel,Dealer,Automatic,First Owner,18.25,1968,168.5,400.0,5,1750.0,0.09539634146341464,4064256,9401918600.115173
1924,2011,190000,90000,Diesel,Individual,Manual,Second Owner,20.0,1399,68.0,160.0,5,2000.0,0.04860614724803431,4044121,9320680388.242336
1924,2014,645000,139000,Diesel,Individual,Automatic,First Owner,11.79,2179,120.0,290.0,8,1800.0,0.05507113354749885,4056196,9329268292.855234
1924,2017,875000,77524,Diesel,Dealer,Manual,First Owner,22.7,1498,89.84,204.0,5,2000.0,0.05997329773030708,4068289,9329494750.503868
1924,2013,680000,37500,Diesel,Individual,Manual,Second Owner,20.77,1248,88.8,200.0,7,1750.0,0.07115384615384615,4052169,9360161044.218319
1924,2015,434999,40000,Petrol,Dealer,Manual,First Owner,18.9,1197,82.0,114.0,5,4000.0,0.06850459482038429,4060225,9350745972.574442
1924,2013,434999,120000,Diesel,Individual,Manual,First Owner,21.64,1461,84.8,200.0,5,2000.0,0.05804243668720054,4052169,9334572096.696018
1924,2018,750000,22000,Diesel,Individual,Manual,First Owner,21.03,1461,65.0,160.0,5,2000.0,0.044490075290896644,4072324,9296565492.832855
1924,2010,148000,70000,Petrol,Individual,Manual,Third Owner,14.7,1150,76.0,11.2,5,4.0,0.06608695652173913,4040100,9357077483.70473
1924,2016,459999,60000,Petrol,Individual,Manual,Second Owner,20.85,1197,83.14,115.0,5,4000.0,0.06945697577276524,4064256,9349847842.941277
1924,2014,525000,78000,Diesel,Dealer,Manual,Second Owner,15.05,2179,147.9,320.0,7,1500.0,0.06787517209729234,4056196,9351818712.137484
1924,2012,260000,31000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,90.0,5,3500.0,0.06723446893787574,4048144,9354809401.310844
1924,2015,615000,72000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4060225,9340740054.586592
1924,2017,330000,90000,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,101.0,5,3000.0,0.061036789297658864,4068289,9331173608.651289
1924,2017,328000,68000,Petrol,Individual,Manual,Second Owner,23.84,1199,84.0,114.0,5,3500.0,0.07005838198498748,4068289,9348710504.27122
1924,2011,114999,172000,Diesel,Individual,Manual,Second Owner,17.88,1396,52.8,85.0,5,2500.0,0.03782234957020057,4044121,9299615081.254795
1924,2017,1789999,36000,Diesel,Dealer,Manual,First Owner,13.68,2393,147.8,343.0,8,1400.0,0.06176347680735479,4068289,9334885031.07466
1924,2015,320000,91000,Diesel,Individual,Manual,Third Owner,24.4,1120,71.0,180.4,5,1750.0,0.06339285714285714,4060225,9340308319.665318
1924,2017,400000,65000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,90.0,5,3500.0,0.06717434869739479,4068289,9343086978.256084
1924,2013,275000,20000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5,5,4000.0,0.06781326781326781,4052169,9353633670.10432
1924,2011,420000,28100,Petrol,Individual,Manual,First Owner,19.33,1248,83.1,0.0,5,0.0,0.06513240857503153,4044121,9352999876.567533
1924,2017,1450000,7000,Petrol,Dealer,Automatic,Second Owner,14.53,1794,138.1,173.0,5,4000.0,0.0769788182831661,4068289,9363521718.654165
1924,2013,375000,212000,Diesel,Individual,Manual,First Owner,21.64,1461,84.8,200.0,5,2000.0,0.05804243668720054,4052169,9334572095.614855
1924,2010,125000,80000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4040100,9341472848.516815
1924,1999,70000,65000,Petrol,Individual,Manual,Fourth & Above Owner,15.9,1298,85.0,110.0,5,4500.0,0.06548536209553159,3996001,9381138147.64697
1924,2016,400000,80000,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,114.0,5,4000.0,0.06850459482038429,4064256,9347991203.174242
1924,2012,275000,50000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,90.0,5,3500.0,0.06723446893787574,4048144,9354805101.142107
1924,2019,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995,168.5,400.0,5,1750.0,0.09523809523809523,4076361,9394694627.83779
1924,2018,900000,30000,Diesel,Individual,Manual,First Owner,25.5,1498,98.6,200.0,5,1750.0,0.06582109479305741,4072324,9338230538.81217
1924,2016,2100000,80000,Diesel,Individual,Automatic,First Owner,10.91,3198,168.5,470.0,7,1750.0,0.06160100062539087,4064256,9335553196.840141
1924,2015,130000,60000,Petrol,Individual,Manual,First Owner,25.4,624,37.48,51.0,4,4000.0,0.06006410256410256,4060225,9341071135.27575
1924,2018,500000,60000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,115.0,6,3500.0,0.06844741235392321,4072324,9346696229.167965
1924,2017,6000000,37000,Diesel,Dealer,Automatic,First Owner,13.5,2987,168.5,620.0,5,1600.0,0.08529963173752929,4068289,9379896169.618921
1924,2018,450000,35000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114.0,5,3500.0,0.07005838198498748,4072324,9346483773.642317
1924,2016,480000,30000,Diesel,Individual,Manual,First Owner,24.0,1120,70.0,160.0,5,1500.0,0.0625,4064256,9336364653.323387
1924,2018,1150000,44000,Diesel,Individual,Automatic,First Owner,17.01,1582,126.2,259.9,5,1900.0,0.0797724399494311,4072324,9366411929.561705
1924,2011,270000,105000,Diesel,Individual,Manual,Second Owner,21.9,1396,90.0,0.0,5,0.0,0.06446991404011461,4044121,9351667836.255297
1924,2016,1525000,42163,Diesel,Dealer,Automatic,Second Owner,11.36,2755,168.5,360.0,7,1200.0,0.062250453720508164,4064256,9337124503.452555
1924,2007,45000,73257,Petrol,Individual,Manual,First Owner,16.1,796,37.0,59.0,4,2500.0,0.04648241206030151,4028049,9332997247.10563
1924,2009,150000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,62.0,5,3000.0,0.05816582914572864,4036081,9343778815.849785
1924,2017,670000,50000,Diesel,Individual,Manual,First Owner,27.3,1498,98.6,200.0,5,1750.0,0.06582109479305741,4068289,9340532671.868187
1924,2017,615000,40000,Petrol,Individual,Automatic,First Owner,19.0,1199,88.7,110.0,5,4800.0,0.07397831526271893,4068289,9357359176.673035
1924,2016,260000,65000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,69.0,5,3500.0,0.059422110552763814,4064256,9330244938.359451
1924,2016,425000,120000,Diesel,Individual,Manual,Third Owner,26.59,1248,74.0,190.0,5,2000.0,0.05929487179487179,4064256,9329988443.668333
1924,2016,575000,53000,Diesel,Dealer,Manual,First Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4064256,9338811194.382921
1924,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5,4800.0,0.07397831526271893,4064256,9356799722.51453
1924,2010,300000,48000,Petrol,Individual,Manual,First Owner,15.8,1172,65.0,0.0,5,0.0,0.05546075085324232,4040100,9336418988.624285
1924,2013,370000,120000,Petrol,Individual,Manual,First Owner,18.5,1197,82.85,113.7,5,4000.0,0.06921470342522974,4052169,9356369066.14957
1924,2013,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,90.0,5,3500.0,0.06718436873747495,4052169,9350440224.870241
1924,2008,148000,80000,LPG,Individual,Manual,Second Owner,17.3,1061,57.5,7.8,5,4.0,0.05419415645617342,4032064,9340089874.761513
1924,2016,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,110.0,5,4800.0,0.07397831526271893,4064256,9356799722.51453
1924,2011,450000,80000,Diesel,Individual,Manual,Third Owner,11.57,2179,138.1,320.0,7,1700.0,0.06337769619091325,4044121,9349546749.368711
1924,2018,275000,20000,Petrol,Individual,Automatic,First Owner,23.0,999,67.0,91.0,5,4250.0,0.06706706706706707,4072324,9341545715.361757
1924,2013,170000,60000,Petrol,Individual,Manual,Fourth & Above Owner,22.74,796,47.3,69.0,5,3500.0,0.059422110552763814,4052169,9337003287.508907
1924,2017,220000,40000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,59.0,8,2500.0,0.04296482412060302,4068289,9297756562.412302
1924,2014,355000,121000,Petrol,Dealer,Manual,First Owner,19.1,1197,82.0,114.0,5,4000.0,0.06850459482038429,4056196,9353051511.66968
1924,1998,68000,110000,Petrol,Individual,Manual,Third Owner,13.1,1598,77.0,121.0,5,2800.0,0.04818523153942428,3992004,9349769916.777994
1924,2014,220000,100000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90.0,5,3500.0,0.06718436873747495,4056196,9350088828.05196
1924,2013,550000,100600,Diesel,Individual,Manual,Third Owner,20.46,1461,83.8,200.0,5,1900.0,0.05735797399041752,4052169,9333131127.192125
1924,2011,250000,90000,Diesel,Individual,Manual,Second Owner,13.55,2179,118.35,250.0,7,1500.0,0.05431390546122074,4044121,9331870351.621426
1924,2013,350000,70000,Diesel,Individual,Manual,Second Owner,21.9,1396,88.76,219.6,5,1500.0,0.06358166189111748,4052169,9345323634.862606
1924,2011,160000,100000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,101.0,7,3000.0,0.061036789297658864,4044121,9344975307.947346
1924,2017,400000,30000,Petrol,Individual,Automatic,Second Owner,23.1,998,67.04,90.0,5,3500.0,0.06717434869739479,4068289,9343989419.792938
1924,2013,355000,68000,Diesel,Individual,Manual,First Owner,22.1,1248,76.9,205.0,5,1750.0,0.06161858974358975,4052169,9341562435.597252
1924,2010,425000,83585,Diesel,Dealer,Manual,First Owner,21.43,1364,87.2,205.0,5,1800.0,0.06392961876832845,4040100,9353371627.491486
1924,2015,480000,87847,Diesel,Dealer,Manual,First Owner,28.4,1248,74.0,190.0,5,2000.0,0.05929487179487179,4060225,9332773899.6515
1924,2017,630000,30000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7,5,4000.0,0.06836257309941521,4068289,9345480101.58916
1924,2019,1000000,22000,Petrol,Individual,Manual,First Owner,17.0,1197,110.0,200.0,5,2000.0,0.09189640768588136,4076361,9386853642.815943
1924,2011,350000,93500,Diesel,Individual,Manual,Second Owner,18.6,1388,67.0,160.0,5,2000.0,0.048270893371757925,4044121,9320028544.806353
1924,2018,775000,47000,Petrol,Dealer,Manual,Second Owner,16.02,1373,93.7,130.0,7,4000.0,0.06824471959213402,4072324,9343288499.930016
1924,2017,1650000,50000,Diesel,Individual,Manual,First Owner,17.1,1956,168.5,350.0,5,1750.0,0.0869120654396728,4068289,9381748854.03319
1924,2018,570000,25000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7,5,4000.0,0.06836257309941521,4072324,9343174136.722303
1924,2012,400000,58400,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,190.0,5,2000.0,0.059214743589743594,4048144,9339105811.649559
1924,2017,735000,70000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,240.0,7,1600.0,0.06697923643670463,4068289,9342852396.204466
1924,2017,670000,80000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,219.7,5,1500.0,0.06356017191977077,4068289,9336128123.782656
1924,2019,930000,15000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,200.0,5,1750.0,0.07091346153846154,4076361,9345880468.787268
